Subject	partofspeech	Experimenter_Word	Id	PairNumber	Experimenter_FileName	Experimenter_Utterance_Duration	Experimenter_Utterance_Latency	Experimenter_Utterance_Intensity	Child_Word	Child_FileName	Child_Utterance_Duration	Child_Utterance_Latency	Child_Utterance_Intensity	Experimenter_Notes	Child_Notes	Good	ResponseCat	UniqueWordId	LogFreq	prodage	Cue	TopAssocn	BwdAssocn	NumAssociates	Order	DOB	DOT	Age	Gender	KEEP	Age2	Para	Trials	TrialsByPart
S36A	adjective	new	90	23	S36A_E_23_90.wav	0.780353014	0.390176507	68.78212828	old	S37A_C_14_1.wav	0.670551564	3.958833274	63.21225947	?	?	1	P	90	3.115277591	27.09375	NEW	0.725	0.473	10	1	35536	43005	20	F	TRUE	Adult	1	33	8
S36A	adjective	old	58	4	S36A_E_4_58.wav	0.808222793	0.262361308	66.70606316	new	S36A_C_28_4.wav	0.696743762	0.418046257	64.92298952	?	?	1	P	58	3.010299957	29.2920354	OLD	0.473	0.725	9	1	35536	43005	20	F	TRUE	Adult	1	33	8
S36A	adjective	red	13	32	S36A_E_32_13.wav	1.003311018	0.473785758	67.08647113	blue	S37A_C_22_81.wav	0.54159934	0.683446787	67.70674379	?	?	1	P	13	3.089551883	22.6	RED	0.26	0.106	14	1	35536	43005	20	F	TRUE	Adult	1	33	8
S36A	noun	boy	88	9	S36A_E_9_88.wav	0.668874032	0.48410702	67.00349641	girl	S36A_C_33_54.wav	0.780353014	0.724613513	59.92045801	?	?	1	P	88	3.438225808	19.91911765	BOY	0.701	0.738	10	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	chair	24	12	S36A_E_12_24.wav	0.808222784	0.055739502	65.34620333	seat	S37A_C_3_54.wav	0.477123228	0.851084678	67.76295055	?	?	1	P	24	3.116939647	19	CHAIR	0.314	0.756	14	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	cup	47	8	S36A_E_8_47.wav	0.836092545	0.836092545	65.7566211	plate	S36A_C_31_38.wav	0.808222764	2.508277544	64.14973629	?	?	1	P	47	2.92992956	18.28571429	CUP	0.418	0.527	10	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	dinner	68	21	S36A_E_21_68.wav	0.836092517	0.055739501	65.45829582	breakfast	S37A_C_12_96.wav	0.373961449	2.785368036	67.48932001	?	?	1	P	68	2.921166051	21.8627451	DINNER	0.535	0.545	5	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	dog	83	1	S36A_E_1_83.wav	0.529525278	0	69.64823095	cat	S36A_C_25_19.wav	0.529525259	0.167218503	67.79975134	?	?	1	P	83	3.184407485	13.91262136	DOG	0.667	0.513	5	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	food	43	3	S36A_E_3_43.wav	0.808222793	0.19508826	64.36546713	plate	S36A_C_27_67.wav	0.418046257	0.111479002	63.07397941	?	?	1	S	43	2.787460475	22.57446809	FOOD	0.406	0.409	18	1	35536	43005	20	F	TRUE	Adult	0	33	13
S36A	noun	house	73	2	S36A_E_2_73.wav	0.891832048	0.529525278	65.53027948	man	S36A_C_26_60.wav	0.780353014	0.780353014	64.57620114	?	?	1	S	73	3.491641793	21.73267327	HOUSE	0.582	0.333	13	1	35536	43005	20	F	TRUE	Adult	0	33	13
S36A	noun	kitty	101	11	S36A_E_11_101.wav	0.919701788	0.668874028	67.44052389	doggy	S37A_C_2_89.wav	0.554494563	0.425542339	69.33474605	?	?	1	P	101	2.641474111	15.33198381	KITTY	NA	NA	NA	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	nose	8	10	S36A_E_10_8.wav	0.72461353	0.390176516	66.73223275	ears	S37A_C_1_16.wav	0.644761119	0.412647116	68.46770313	?	?	1	P	8	2.952792443	16.12676056	NOSE	0.236	0.11	15	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	outside	61	6	S36A_E_6_61.wav	0.919701799	0.083609254	65.77180267	inside	S36A_C_30_31.wav	0.947571517	1.226269021	68.3784688	?	?	1	P	61	2.991669007	18.37453184	OUTSIDE	0.497	0.587	14	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	paper	21	29	S36A_E_29_21.wav	0.613134511	0.229407376	66.31684884	plastic	S37A_C_20_85.wav	0.59318023	0.649251401	64.90587823	?	?	1	P	21	3.027349608	21	PAPER	0.3	0.109	15	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	noun	table	94	19	S36A_E_19_94.wav	0.919701769	0.585264762	65.38084754	floor	S37A_C_10_38.wav	0.412647116	1.534531464	68.08062631	?	?	1	S	94	3.148294097	22.25625	TABLE	0.756	0.314	10	1	35536	43005	20	F	TRUE	Adult	0	33	13
S36A	noun	tiger	23	20	S36A_E_20_23.wav	0.836092517	0.195088254	65.34175653	lion	S37A_C_11_44.wav	0.399751894	1.005827346	64.86790664	?	?	1	P	23	3.020775488	22.5320197	TIGER	0.308	0.362	15	1	35536	43005	20	F	TRUE	Adult	1	33	13
S36A	other	first	56	7	S36A_E_7_56.wav	0.696743787	0.278697515	65.21242664	last	S36A_C_32_13.wav	0.919701766	0.250827754	66.53952043	?	?	1	P	56	3.2999429	26.94495413	FIRST	0.467	0.575	11	1	35536	43005	20	F	TRUE	Adult	1	33	3
S36A	other	morning	4	28	S36A_E_28_4.wav	0.780353014	0.334437006	65.22241824	night	S37A_C_19_13.wav	0.618970675	0.368098381	65.46943437	?	?	1	P	4	3.133219457	24.86082474	MORNING	0.216	0	18	1	35536	43005	20	F	TRUE	Adult	1	33	3
S36A	other	yes	98	18	S36A_E_18_98.wav	0.808222767	0.724613515	64.18337945	no	S37A_C_9_47.wav	0.618970675	1.972969026	64.52138552	?	?	1	P	98	3.930490565	18.0942029	YES	0.83	0.761	7	1	35536	43005	20	F	TRUE	Adult	1	33	3
S36A	verb	fix	31	30	S36A_E_30_31.wav	0.780353014	0.334437006	63.76864669	damage	S37A_C_21_56.wav	0.425542339	0.683446787	66.5972849	?	?	1	P	31	2.87909588	22.71291866	FIX	0.338	0.089	9	1	35536	43005	20	F	TRUE	Adult	1	33	9
S36A	verb	open	89	13	S36A_E_13_89.wav	0.72461353	0.278697512	66.14325379	close	S37A_C_4_78.wav	0.670551564	0.554494563	64.59251456	?	?	1	P	89	3.111934276	21.10948905	OPEN	0.723	0.448	5	1	35536	43005	20	F	TRUE	Adult	1	33	9
S36A	verb	ride	38	31	S36A_E_31_38.wav	0.836092515	0.139348752	66.38562496	run	S37A_C_23_43.wav	0.760818121	2.346930475	65.88565319	?	?	1	P	38	2.939019776	21.76521739	RIDE	0.372	0.261	14	1	35536	43005	20	F	TRUE	Adult	1	33	9
S36A	verb	run	60	26	S36A_E_26_60.wav	0.919701766	0.334437006	65.44405957	walk	S37A_C_17_55.wav	0.670551564	1.147674793	67.58958897	?	?	1	P	60	2.790988475	22.22282609	RUN	0.493	0.465	10	1	35536	43005	20	F	TRUE	Adult	1	33	9
S36A	verb	sing	54	33	S36A_E_33_54.wav	0.668874012	0.445916008	66.327567	talk	S37A_C_24_31.wav	0.618970675	2.166397361	65.22189351	?	?	1	S	54	2.810904281	24.04545455	SING	0.456	0.291	17	1	35536	43005	20	F	TRUE	Adult	0	33	9
S36A	verb	sit	33	24	S36A_E_24_33.wav	0.613134511	0.195088253	67.50004196	stand	S37A_C_15_6.wav	0.502913673	1.005827346	68.02817193	?	?	1	P	33	3.453165393	18.94422311	SIT	0.348	0.534	14	1	35536	43005	20	F	TRUE	Adult	1	33	9
S36A	verb	stand	67	27	S36A_E_27_67.wav	0.58526476	0.111479002	66.52872724	sit	S37A_C_18_51.wav	0.54159934	0.644761119	66.13650609	?	?	1	P	67	2.813580989	25.55862069	STAND	0.534	0.348	10	1	35536	43005	20	F	TRUE	Adult	1	33	9
S36A	verb	walk	55	14	S36A_E_14_55.wav	0.919701769	0.645310014	67.09855223	sit	S37A_C_5_24.wav	0.399751894	1.637693243	66.62772734	?	?	1	P	55	2.862131379	21	WALK	0.465	0.493	12	1	35536	43005	20	F	TRUE	Adult	1	33	9
S36A	verb	wash	6	22	S36A_E_22_6.wav	0.863962265	0.975441267	63.17553651	clean	S37A_C_13_25.wav	0.735027676	2.424301809	65.83888571	?	?	1	P	6	2.787460475	21.76521739	WASH	0.223	0	14	1	35536	43005	20	F	TRUE	Adult	1	33	9
S37	adjective	better	50	5	S37_E_5_50.wav	0.796596215	0.879865262	57.65560928	sticky	S37_C_5_50.wav	0.647234425	1.194894322	49.88102532	?	Cfirst	1	O	50	3.335658452	25.51351351	BETTER	0.435	0.403	7	2	41286	42910	4	F	TRUE	Younger	0	21	7
S37	adjective	big	78	13	S37_E_13_78.wav	0.5725535	0.921064327	58.96835436	sky	S37_C_13_78.wav	0.771702544	1.170000631	53.46119476	?	approx	1	S	78	3.659250469	20.59722222	BIG	0.635	0.351	9	2	41286	42910	4	F	TRUE	Younger	0	21	7
S37	adjective	good	95	11	S37_E_11_95.wav	0.647234397	4.628300666	57.22284336	what	S37_C_11_95.wav	0.74680892	2.041277714	46.12137288	Erepeat	?	1	O	95	3.966423346	21.73134328	GOOD	0.758	0.75	8	2	41286	42910	4	F	TRUE	Younger	0	21	7
S37	adjective	green	11	20	S37_E_20_11.wav	0.622340761	0.597447131	57.23184982	grass	S37_C_20_11.wav	0.697021653	1.418936936	58.86439675	?	?	1	S	11	3.025715384	24.41304348	GREEN	0.25	0.364	17	2	41286	42910	4	F	TRUE	Younger	0	21	7
S37	adjective	hot	85	23	S37_E_23_85.wav	0.497872609	1.0819038	59.51953781	stop	S37_C_23_85.wav	1.020638849	1.441915798	56.32723409	?	approx	1	R	85	2.897627091	15.57636888	HOT	0.676	0.413	8	2	41286	42910	4	F	TRUE	Younger	0	21	7
S37	adjective	pretty	57	17	S37_E_17_57.wav	0.647234392	0.5725535	57.93636455	flower	S37_C_17_57.wav	0.970851588	2.539150306	53.61693438	?	?	1	S	57	3.211921084	21.44897959	PRETTY	0.473	0.291	11	2	41286	42910	4	F	TRUE	Younger	0	21	7
S37	adjective	white	81	16	S37_E_16_81.wav	0.796596174	0.995745218	59.30700225	go	S37_C_16_81.wav	0.821489805	2.041277697	53.92306553	?	?	1	O	81	2.797267541	26.64646465	WHITE	0.655	0.557	8	2	41286	42910	4	F	TRUE	Younger	0	21	7
S37	noun	cow	34	7	S37_E_7_34.wav	0.522766262	1.31936247	57.69249446	moo	S37_C_7_34.wav	0.721915314	0.846383471	53.39904435	?	?	1	S	34	2.821513528	18.6	COW	0.352	0.388	10	2	41286	42910	4	F	TRUE	Younger	0	21	10
S37	noun	hand	35	21	S37_E_21_35.wav	0.746808914	0.672128022	53.69084875	chicken	S37_C_21_35.wav	0.871277066	3.958087242	52.77727091	?	?	1	O	35	3.110926242	18.84269663	HAND	0.358	0.268	16	2	41286	42910	4	F	TRUE	Younger	0	21	10
S37	noun	lunch	16	27	S37_E_27_16.wav	0.921064327	0.746808914	59.74360929	dinner	S37_C_27_16.wav	0.945957957	1.120795317	51.73818668	?	?	1	P	16	2.870988814	22.72972973	LUNCH	0.269	0.096	17	2	41286	42910	4	F	TRUE	Younger	1	21	10
S37	noun	man	82	24	S37_E_24_82.wav	0.945957957	0.451914376	59.29418054	skin	S37_C_24_82.wav	0.697021653	2.464469415	51.77647744	?	?	1	O	82	3.299725154	21.79230769	MAN	0.66	0.595	9	2	41286	42910	4	F	TRUE	Younger	0	21	10
S37	noun	milk	40	10	S37_E_10_40.wav	0.796596181	0.448068977	57.85110039	pour	S37_C_10_40.wav	0.970851596	0.771702551	52.48543015	?	?	1	S	40	3.135450699	18.14615385	MILK	0.388	0.352	18	2	41286	42910	4	F	TRUE	Younger	0	21	10
S37	noun	mouth	1	4	S37_E_4_1.wav	0.746808964	1.231267034	56.67913616	teeth	S37_C_4_1.wav	0.6970217	2.837874064	58.1083446	?	?	1	P	1	3.033825694	18.34509804	MOUTH	0.201	0	19	2	41286	42910	4	F	TRUE	Younger	1	21	10
S37	noun	night	87	29	S37_E_29_87.wav	0.771702544	2.315107632	55.53587907	morning	S37_C_29_87.wav	0.970851588	1.244681523	53.02274071	Erepeat	?	1	P	87	3.150449409	22.46067416	NIGHT	0.686	0.819	6	2	41286	42910	4	F	TRUE	Younger	1	21	10
S37	noun	sock	76	25	S37_E_25_76.wav	0.821489805	0.551479887	58.32592126	stinky	S37_C_25_76.wav	0.896170696	2.389788523	55.24336276	?	?	1	S	76	2.390935107	17.15533981	SOCK	0.617	0.212	8	2	41286	42910	4	F	TRUE	Younger	0	21	10
S37	noun	story	49	31	S37_E_31_49.wav	1.145107001	0.398298087	61.23368369	wasn't	S37_C_31_49.wav	0.896170696	1.572128127	56.29729381	?	approx	1	O	49	3.048053173	22.81818182	STORY	0.419	0	14	2	41286	42910	4	F	TRUE	Younger	0	21	10
S37	noun	train	27	9	S37_E_9_27.wav	0.672128036	1.332764057	58.4881277	choo_choo	S37_C_9_27.wav	1.194894287	1.26957518	62.00923436	?	?	1	P	27	2.95616843	19.79617834	TRAIN	0.327	0.173	19	2	41286	42910	4	F	TRUE	Younger	1	21	10
S37	other	today	62	1	S37_E_1_62.wav	0.92106442	0	59.1954784	tomorrow	S37_C_1_62.wav	0.846383521	1.039788418	55.19802353	?	?	1	P	62	3.365113432	29.21875	TODAY	0.503	0.527	11	2	41286	42910	4	F	TRUE	Younger	1	21	2
S37	other	tomorrow	66	30	S37_E_30_66.wav	1.020638849	0.547659365	61.6885837	bring	S37_C_30_66.wav	0.945957957	1.14319236	54.4778843	?	approx	1	O	66	2.871572936	29.24528302	TOMORROW	0.527	0.503	9	2	41286	42910	4	F	TRUE	Younger	0	21	2
S37	verb	close	52	19	S37_E_19_52.wav	0.697021653	0.896170696	58.59556569	door	S37_C_19_52.wav	0.697021653	1.244681523	50.41965022	?	?	1	S	52	2.84135947	24.32624113	CLOSE	0.448	0.723	9	2	41286	42910	4	F	TRUE	Younger	0	21	2
S37	verb	give	51	14	S37_E_14_51.wav	0.647234392	0.821489805	59.47317305	happy	S37_C_14_51.wav	0.721915283	1.765533121	50.7179526	?	?	1	O	51	3.490800952	25.22527473	GIVE	0.444	0.412	13	2	41286	42910	4	F	TRUE	Younger	0	21	2
S37A	adjective	bad	93	16	S37A_E_16_93.wav	0.657656342	0.786608566	62.95015881	good	S40A_C_8_5.wav	0.784478563	1.464359984	69.31805991	?	?	1	P	93	2.985426474	22.66433566	BAD	0.75	0.758	9	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	big	78	4	S37A_E_4_78.wav	0.54159934	0.3465675	68.70100996	small	S37A_C_28_90.wav	0.59318023	0.438437561	67.04159601	?	?	1	P	78	3.659250469	20.59722222	BIG	0.635	0.351	9	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	cold	46	27	S37A_E_27_46.wav	0.580285008	1.279346654	69.71018843	hot	S40A_C_19_52.wav	0.810627848	2.327323605	67.34308509	?	?	1	P	46	2.931457871	18.87719298	COLD	0.413	0.676	19	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	good	95	31	S37A_E_31_95.wav	0.51580889	0.825294225	71.0667562	bad	S40A_C_23_85.wav	0.862926419	0.261492854	69.69497199	?	?	1	P	95	3.966423346	21.73134328	GOOD	0.758	0.75	8	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	green	11	26	S37A_E_26_11.wav	0.670551564	0.657656342	66.8299049	blue	S40A_C_18_25.wav	0.91522499	0.810627848	70.48816165	?	?	1	P	11	3.025715384	24.41304348	GREEN	0.25	0.364	17	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	hot	85	20	S37A_E_20_85.wav	0.395261613	0.825294233	66.51900117	cold	S40A_C_11_95.wav	0.758329277	1.281314986	70.55036508	?	?	1	P	85	2.897627091	15.57636888	HOT	0.676	0.413	8	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	new	90	28	S37A_E_28_90.wav	0.786608566	0.851084678	68.33967387	old	S40A_C_20_11.wav	1.072120703	0.28764214	67.37829768	?	?	1	P	90	3.115277591	27.09375	NEW	0.725	0.473	10	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	red	13	19	S37A_E_19_13.wav	0.722132454	0.838189455	68.16704367	blue	S40A_C_12_64.wav	0.836777134	0.496836423	66.50138866	Order	?	1	P	13	3.089551883	22.6	RED	0.26	0.106	14	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	adjective	white	81	22	S37A_E_22_81.wav	0.580285008	0.657656342	69.19435892	black	S40A_C_14_51.wav	0.993672846	0.366089996	66.37436889	?	?	1	P	81	2.797267541	26.64646465	WHITE	0.655	0.557	8	6	35566	43005	20	F	TRUE	Adult	1	32	9
S37A	noun	boy	88	25	S37A_E_25_88.wav	0.567389785	0.438437561	70.9693184	girl	S40A_C_17_57.wav	0.91522499	0.653732136	67.86942477	?	?	1	P	88	3.438225808	19.91911765	BOY	0.701	0.738	10	6	35566	43005	20	F	TRUE	Adult	1	32	12
S37A	noun	chair	24	5	S37A_E_5_24.wav	0.54159934	0.386856672	70.31654072	sit	S37A_C_29_8.wav	0.567389785	0.670551564	63.91877886	?	?	1	S	24	3.116939647	19	CHAIR	0.314	0.756	14	6	35566	43005	20	F	TRUE	Adult	0	32	12
S37A	noun	cup	47	9	S37A_E_9_47.wav	0.438437561	0.412647116	65.96511747	spoon	S40A_C_1_62.wav	0.758329277	0.26188175	68.40164741	?	?	1	P	47	2.92992956	18.28571429	CUP	0.418	0.527	10	6	35566	43005	20	F	TRUE	Adult	1	32	12
S37A	noun	food	43	23	S37A_E_23_43.wav	0.567389785	0.643189404	68.33657981	spaghetti	S40A_C_15_28.wav	0.941374275	1.647404982	70.30652466	?	?	1	P	43	2.787460475	22.57446809	FOOD	0.406	0.409	18	6	35566	43005	20	F	TRUE	Adult	1	32	12
S37A	noun	house	73	6	S37A_E_6_73.wav	0.644761119	0.54159934	64.08004568	car	S37A_C_30_21.wav	0.490018446	1.715064561	65.65281453	?	?	1	S	73	3.491641793	21.73267327	HOUSE	0.582	0.333	13	6	35566	43005	20	F	TRUE	Adult	0	32	12
S37A	noun	lunch	16	1	S37A_E_1_16.wav	0.825294233	0	67.50589266	dinner	S37A_C_25_88.wav	0.515808896	0.580285008	71.42082024	?	?	1	P	16	2.870988814	22.72972973	LUNCH	0.269	0.096	17	6	35566	43005	20	F	TRUE	Adult	1	32	12
S37A	noun	mouth	1	14	S37A_E_14_1.wav	0.696342009	0.662537463	65.02862595	eat	S40A_C_6_65.wav	0.836777134	3.634750675	69.61542403	?	?	1	S	1	3.033825694	18.34509804	MOUTH	0.201	0	19	6	35566	43005	20	F	TRUE	Adult	0	32	12
S37A	noun	nose	8	29	S37A_E_29_8.wav	0.838189455	0.477123228	67.49306524	mouth	S40A_C_21_35.wav	0.810627848	0.862926419	68.95329486	?	?	1	P	8	2.952792443	16.12676056	NOSE	0.236	0.11	15	6	35566	43005	20	F	TRUE	Adult	1	32	12
S37A	noun	paper	21	30	S37A_E_30_21.wav	0.580285002	0.626752031	69.06446986	printer	S40A_C_22_75.wav	0.653732136	0.339940711	71.41017905	?	?	1	S	21	3.027349608	21	PAPER	0.3	0.109	15	6	35566	43005	20	F	TRUE	Adult	0	32	12
S37A	noun	picture	25	13	S37A_E_13_25.wav	0.515808896	1.341103129	70.98513353	lemonade	S40A_C_5_50.wav	0.810627848	0.235343569	71.17555952	?	?	1	S	25	2.944975908	22.69230769	PICTURE	0.316	0.811	11	6	35566	43005	20	F	TRUE	Adult	0	32	12
S37A	noun	story	49	32	S37A_E_32_49.wav	0.528704113	0.193428334	69.35274784	writing	S40A_C_24_82.wav	0.679881421	0.130746427	68.22367316	?	?	1	S	49	3.048053173	22.81818182	STORY	0.419	0	14	6	35566	43005	20	F	TRUE	Adult	0	32	12
S37A	noun	tiger	23	8	S37A_E_8_23.wav	0.554494563	0.683446787	67.23003646	lion	S37A_C_32_49.wav	0.528704113	1.934283339	64.54574478	?	?	1	P	23	3.020775488	22.5320197	TIGER	0.308	0.362	15	6	35566	43005	20	F	TRUE	Adult	1	32	12
S37A	other	first	56	21	S37A_E_21_56.wav	0.580285008	0.606075452	67.90823322	second	S40A_C_13_78.wav	0.62758285	0.313791425	67.23928513	?	?	1	P	56	3.2999429	26.94495413	FIRST	0.467	0.575	11	6	35566	43005	20	F	TRUE	Adult	1	32	3
S37A	other	no	96	12	S37A_E_12_96.wav	0.631865897	0.425542339	67.27303561	yes	S40A_C_4_1.wav	0.810627848	0.575284279	66.81036114	?	?	1	P	96	4.309970657	14.37790698	NO	0.761	0.83	9	6	35566	43005	20	F	TRUE	Adult	1	32	3
S37A	other	tomorrow	66	7	S37A_E_7_66.wav	0.554494563	0.518012706	65.98824648	today	S37A_C_31_95.wav	0.79950378	0.39975189	69.862531	?	?	1	P	66	2.871572936	29.24528302	TOMORROW	0.527	0.503	9	6	35566	43005	20	F	TRUE	Adult	1	32	3
S37A	verb	eat	44	11	S37A_E_11_44.wav	0.438437561	0.45727735	62.77009163	drink	S40A_C_3_96.wav	0.732179992	0.209194283	70.88855305	?	?	1	P	44	3.597695186	18.50761421	EAT	0.409	0.406	11	6	35566	43005	20	F	TRUE	Adult	1	32	8
S37A	verb	fix	31	24	S37A_E_24_31.wav	0.438437561	0.657656342	66.92931789	carpenter	S40A_C_16_81.wav	1.072120703	0.496836423	67.92064039	?	?	1	P	31	2.87909588	22.71291866	FIX	0.338	0.089	9	6	35566	43005	20	F	TRUE	Adult	1	32	8
S37A	verb	give	51	18	S37A_E_18_51.wav	0.580285008	0.361066227	66.68729807	take	S40A_C_10_40.wav	1.176717844	1.03835255	67.90432647	?	?	1	P	51	3.490800952	25.22527473	GIVE	0.444	0.412	13	6	35566	43005	20	F	TRUE	Adult	1	32	8
S37A	verb	open	89	2	S37A_E_2_89.wav	0.554494563	0.490951605	69.93955563	close	S37A_C_26_11.wav	0.683446787	0.232114003	65.72017758	?	?	1	P	89	3.111934276	21.10948905	OPEN	0.723	0.448	5	6	35566	43005	20	F	TRUE	Adult	1	32	8
S37A	verb	ride	38	10	S37A_E_10_38.wav	0.54159934	0.477123228	67.04554491	car	S40A_C_2_42.wav	0.91522499	0.62758285	67.28474878	?	?	1	S	38	2.939019776	21.76521739	RIDE	0.372	0.261	14	6	35566	43005	20	F	TRUE	Adult	0	32	8
S37A	verb	sing	54	3	S37A_E_3_54.wav	0.631865897	0.373961449	67.28024299	dance	S37A_C_27_46.wav	0.515808896	1.096093903	70.47893166	?	?	1	B	54	2.810904281	24.04545455	SING	0.456	0.291	17	6	35566	43005	20	F	TRUE	Adult	1	32	8
S37A	verb	walk	55	17	S37A_E_17_55.wav	0.554494563	1.392684018	67.44844663	run	S40A_C_9_27.wav	0.732179992	1.281314986	70.69511608	?	?	1	P	55	2.862131379	21	WALK	0.465	0.493	12	6	35566	43005	20	F	TRUE	Adult	1	32	8
S37A	verb	wash	6	15	S37A_E_15_6.wav	0.54159934	1.147674793	66.72113229	dry	S40A_C_7_34.wav	0.62758285	0.549134994	68.32430397	?	?	1	P	6	2.787460475	21.76521739	WASH	0.223	0	14	6	35566	43005	20	F	TRUE	Adult	1	32	8
S38A	adjective	bad	93	26	NA	NA	NA	NA	good	NA	NA	NA	NA	NA	NA	1	P	93	2.985426474	22.66433566	BAD	0.75	0.758	9	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	better	50	5	NA	NA	NA	NA	worse	NA	NA	NA	NA	NA	NA	1	P	50	3.335658452	25.51351351	BETTER	0.435	0.403	7	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	big	78	13	NA	NA	NA	NA	small	NA	NA	NA	NA	NA	NA	1	P	78	3.659250469	20.59722222	BIG	0.635	0.351	9	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	good	95	11	NA	NA	NA	NA	bad	NA	NA	NA	NA	NA	NA	1	P	95	3.966423346	21.73134328	GOOD	0.758	0.75	8	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	green	11	20	NA	NA	NA	NA	yellow	NA	NA	NA	NA	NA	NA	1	P	11	3.025715384	24.41304348	GREEN	0.25	0.364	17	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	hard	71	32	NA	NA	NA	NA	easy	NA	NA	NA	NA	NA	NA	1	P	71	3.010299957	27.6	HARD	0.564	0.509	10	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	hot	85	23	NA	NA	NA	NA	cold	NA	NA	NA	NA	NA	NA	1	P	85	2.897627091	15.57636888	HOT	0.676	0.413	8	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	pretty	57	17	NA	NA	NA	NA	ugly	NA	NA	NA	NA	NA	NA	1	P	57	3.211921084	21.44897959	PRETTY	0.473	0.291	11	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	adjective	white	81	16	NA	NA	NA	NA	black	NA	NA	NA	NA	NA	NA	1	P	81	2.797267541	26.64646465	WHITE	0.655	0.557	8	2	36030	43005	19	F	TRUE	Adult	1	32	9
S38A	noun	cat	64	12	NA	NA	NA	NA	dog	NA	NA	NA	NA	NA	NA	1	P	64	3.011147361	17.72093023	CAT	0.513	0.667	3	2	36030	43005	19	F	TRUE	Adult	1	32	12
S38A	noun	cow	34	7	NA	NA	NA	NA	dog	NA	NA	NA	NA	NA	NA	1	P	34	2.821513528	18.6	COW	0.352	0.388	10	2	36030	43005	19	F	TRUE	Adult	1	32	12
S38A	noun	hand	35	21	NA	NA	NA	NA	leg	NA	NA	NA	NA	NA	NA	1	P	35	3.110926242	18.84269663	HAND	0.358	0.268	16	2	36030	43005	19	F	TRUE	Adult	1	32	12
S38A	noun	lunch	16	27	NA	NA	NA	NA	dinner	NA	NA	NA	NA	NA	NA	1	P	16	2.870988814	22.72972973	LUNCH	0.269	0.096	17	2	36030	43005	19	F	TRUE	Adult	1	32	12
S38A	noun	man	82	24	NA	NA	NA	NA	woman	NA	NA	NA	NA	NA	NA	1	P	82	3.299725154	21.79230769	MAN	0.66	0.595	9	2	36030	43005	19	F	TRUE	Adult	1	32	12
S38A	noun	milk	40	10	NA	NA	NA	NA	milk	NA	NA	NA	NA	NA	NA	1	S	40	3.135450699	18.14615385	MILK	0.388	0.352	18	2	36030	43005	19	F	TRUE	Adult	0	32	12
S38A	noun	mouth	1	4	NA	NA	NA	NA	nose	NA	NA	NA	NA	NA	NA	1	P	1	3.033825694	18.34509804	MOUTH	0.201	0	19	2	36030	43005	19	F	TRUE	Adult	1	32	12
S38A	noun	night	87	29	NA	NA	NA	NA	day	NA	NA	NA	NA	NA	NA	1	P	87	3.150449409	22.46067416	NIGHT	0.686	0.819	6	2	36030	43005	19	F	TRUE	Adult	1	32	12
S38A	noun	picture	25	18	NA	NA	NA	NA	frame	NA	NA	NA	NA	NA	NA	1	S	25	2.944975908	22.69230769	PICTURE	0.316	0.811	11	2	36030	43005	19	F	TRUE	Adult	0	32	12
S38A	noun	sock	76	25	NA	NA	NA	NA	shoe	NA	NA	NA	NA	NA	NA	1	S	76	2.390935107	17.15533981	SOCK	0.617	0.212	8	2	36030	43005	19	F	TRUE	Adult	0	32	12
S38A	noun	story	49	31	NA	NA	NA	NA	book	NA	NA	NA	NA	NA	NA	1	S	49	3.048053173	22.81818182	STORY	0.419	0	14	2	36030	43005	19	F	TRUE	Adult	0	32	12
S38A	noun	train	27	9	NA	NA	NA	NA	car	NA	NA	NA	NA	NA	NA	1	B	27	2.95616843	19.79617834	TRAIN	0.327	0.173	19	2	36030	43005	19	F	TRUE	Adult	1	32	12
